workspaceId,projectId,name,serialNumber,partNumber,partNumberType,hardwareRevision,softwareRelease,site,status,condition,installationDate,warrantyEndDate,eolDate,lastServiceDate,criticality,compatibilityRisk,source
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 200,SN-BASE-000200,6XX6200-0AB50,STAMMHAUS,HW-1.0,SW-3.8.20,Bern SBB,INSTALLED,FAIR,2022-05-28,2028-05-26,2037-05-24,2023-05-28,CRITICAL,MEDIUM,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 201,SN-BASE-000201,A2V0002384201,A2V,HW-2.1,SW-4.9.21,SBB,INSTALLED,GOOD,2022-06-16,2028-06-14,2037-06-12,2023-06-17,LOW,HIGH,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 202,SN-BASE-000202,A6Z0002332202,A6Z,HW-3.2,SW-5.10.22,SBB Luzern,INSTALLED,FAIR,2022-07-05,2028-07-03,2037-07-01,2023-07-07,MEDIUM,LOW,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 203,SN-BASE-000203,A5N0003307203,AN,HW-4.3,SW-6.11.23,SBB Basel,INSTALLED,POOR,2022-07-24,2028-07-22,2037-07-20,2023-07-27,HIGH,MEDIUM,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 204,SN-BASE-000204,ABCD1404-704,WLN,HW-5.4,SW-7.0.24,SBB Lausanne,INSTALLED,GOOD,2022-08-12,2028-08-10,2037-08-08,2023-08-16,CRITICAL,HIGH,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 205,SN-BASE-000205,6XX6205-0AB55,STAMMHAUS,HW-6.5,SW-8.1.25,OBB,IN_STOCK,GOOD,2022-08-31,2028-08-29,2037-08-27,2023-09-05,LOW,LOW,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 206,SN-BASE-000206,A2V0002384206,A2V,HW-7.6,SW-9.2.26,Bern SBB,IN_STOCK,GOOD,2022-09-19,2028-09-17,2037-09-15,2023-09-25,MEDIUM,MEDIUM,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 207,SN-BASE-000207,A6Z0002332207,A6Z,HW-8.7,SW-1.3.27,SBB,IN_REPAIR,FAIR,2022-10-08,2028-10-06,2037-10-04,2023-10-15,HIGH,HIGH,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 208,SN-BASE-000208,A5N0003307208,AN,HW-1.8,SW-2.4.28,SBB Luzern,RESERVED,GOOD,2022-10-27,2028-10-25,2037-10-23,2023-11-04,CRITICAL,LOW,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 209,SN-BASE-000209,ABCD1409-709,WLN,HW-2.9,SW-3.5.29,SBB Basel,RETIRED,FAIR,2022-11-15,2028-11-13,2037-11-11,2023-11-24,LOW,MEDIUM,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 210,SN-BASE-000210,6XX6210-0AB60,STAMMHAUS,HW-3.0,SW-4.6.0,SBB Lausanne,INSTALLED,POOR,2022-12-04,2028-12-02,2037-11-30,2023-12-14,MEDIUM,HIGH,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 211,SN-BASE-000211,A2V0002384211,A2V,HW-4.1,SW-5.7.1,OBB,INSTALLED,GOOD,2022-12-23,2028-12-21,2037-12-19,2024-01-03,HIGH,LOW,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 212,SN-BASE-000212,A6Z0002332212,A6Z,HW-5.2,SW-6.8.2,Bern SBB,INSTALLED,GOOD,2023-01-11,2029-01-09,2038-01-07,2024-01-23,CRITICAL,MEDIUM,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 213,SN-BASE-000213,A5N0003307213,AN,HW-6.3,SW-7.9.3,SBB,INSTALLED,GOOD,2023-01-30,2029-01-28,2038-01-26,2024-02-12,LOW,HIGH,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 214,SN-BASE-000214,ABCD1414-714,WLN,HW-7.4,SW-8.10.4,SBB Luzern,INSTALLED,FAIR,2023-02-18,2029-02-16,2038-02-14,2024-03-03,MEDIUM,LOW,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 215,SN-BASE-000215,6XX6215-0AB65,STAMMHAUS,HW-8.5,SW-9.11.5,SBB Basel,INSTALLED,GOOD,2023-03-09,2029-03-07,2038-03-05,2024-03-23,HIGH,MEDIUM,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 216,SN-BASE-000216,A2V0002384216,A2V,HW-1.6,SW-1.0.6,SBB Lausanne,IN_STOCK,FAIR,2023-03-28,2029-03-26,2038-03-24,2024-04-12,CRITICAL,HIGH,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 217,SN-BASE-000217,A6Z0002332217,A6Z,HW-2.7,SW-2.1.7,OBB,IN_STOCK,POOR,2023-04-16,2029-04-14,2038-04-12,2024-05-02,LOW,LOW,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 218,SN-BASE-000218,A5N0003307218,AN,HW-3.8,SW-3.2.8,Bern SBB,IN_REPAIR,GOOD,2023-05-05,2029-05-03,2038-05-01,2024-05-22,MEDIUM,MEDIUM,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 219,SN-BASE-000219,ABCD1419-719,WLN,HW-4.9,SW-4.3.9,SBB,RESERVED,GOOD,2023-05-24,2029-05-22,2038-05-20,2024-06-11,HIGH,HIGH,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 220,SN-BASE-000220,6XX6220-0AB70,STAMMHAUS,HW-5.0,SW-5.4.10,SBB Luzern,RETIRED,GOOD,2023-06-12,2029-06-10,2038-06-08,2024-07-01,CRITICAL,LOW,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 221,SN-BASE-000221,A2V0002384221,A2V,HW-6.1,SW-6.5.11,SBB Basel,INSTALLED,FAIR,2023-07-01,2029-06-29,2038-06-27,2024-07-21,LOW,MEDIUM,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 222,SN-BASE-000222,A6Z0002332222,A6Z,HW-7.2,SW-7.6.12,SBB Lausanne,INSTALLED,GOOD,2023-07-20,2029-07-18,2038-07-16,2024-08-10,MEDIUM,HIGH,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 223,SN-BASE-000223,A5N0003307223,AN,HW-8.3,SW-8.7.13,OBB,INSTALLED,FAIR,2023-08-08,2029-08-06,2038-08-04,2024-08-30,HIGH,LOW,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 224,SN-BASE-000224,ABCD1424-724,WLN,HW-1.4,SW-9.8.14,Bern SBB,INSTALLED,POOR,2023-08-27,2029-08-25,2038-08-23,2024-09-19,CRITICAL,MEDIUM,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 225,SN-BASE-000225,6XX6225-0AB75,STAMMHAUS,HW-2.5,SW-1.9.15,SBB,INSTALLED,GOOD,2023-09-15,2029-09-13,2038-09-11,2024-10-09,LOW,HIGH,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 226,SN-BASE-000226,A2V0002384226,A2V,HW-3.6,SW-2.10.16,SBB Luzern,INSTALLED,GOOD,2023-10-04,2029-10-02,2038-09-30,2024-10-29,MEDIUM,LOW,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 227,SN-BASE-000227,A6Z0002332227,A6Z,HW-4.7,SW-3.11.17,SBB Basel,IN_STOCK,GOOD,2023-10-23,2029-10-21,2038-10-19,2024-11-18,HIGH,MEDIUM,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 228,SN-BASE-000228,A5N0003307228,AN,HW-5.8,SW-4.0.18,SBB Lausanne,IN_STOCK,FAIR,2023-11-11,2029-11-09,2038-11-07,2024-12-08,CRITICAL,HIGH,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 229,SN-BASE-000229,ABCD1429-729,WLN,HW-6.9,SW-5.1.19,OBB,IN_REPAIR,GOOD,2023-11-30,2029-11-28,2038-11-26,2024-12-28,LOW,LOW,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 230,SN-BASE-000230,6XX6230-0AB80,STAMMHAUS,HW-7.0,SW-6.2.20,Bern SBB,RESERVED,FAIR,2023-12-19,2029-12-17,2038-12-15,2025-01-17,MEDIUM,MEDIUM,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 231,SN-BASE-000231,A2V0002384231,A2V,HW-8.1,SW-7.3.21,SBB,RETIRED,POOR,2024-01-07,2030-01-05,2039-01-03,2025-02-06,HIGH,HIGH,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 232,SN-BASE-000232,A6Z0002332232,A6Z,HW-1.2,SW-8.4.22,SBB Luzern,INSTALLED,GOOD,2024-01-26,2030-01-24,2039-01-22,2025-02-26,CRITICAL,LOW,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 233,SN-BASE-000233,A5N0003307233,AN,HW-2.3,SW-9.5.23,SBB Basel,INSTALLED,GOOD,2024-02-14,2030-02-12,2039-02-10,2025-03-18,LOW,MEDIUM,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 234,SN-BASE-000234,ABCD1434-734,WLN,HW-3.4,SW-1.6.24,SBB Lausanne,INSTALLED,GOOD,2024-03-04,2030-03-03,2039-03-01,2025-04-07,MEDIUM,HIGH,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 235,SN-BASE-000235,6XX6235-0AB85,STAMMHAUS,HW-4.5,SW-2.7.25,OBB,INSTALLED,FAIR,2024-03-23,2030-03-22,2039-03-20,2025-04-27,HIGH,LOW,OCR_SCAN
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 236,SN-BASE-000236,A2V0002384236,A2V,HW-5.6,SW-3.8.26,Bern SBB,INSTALLED,GOOD,2024-04-11,2030-04-10,2039-04-08,2025-05-17,CRITICAL,MEDIUM,MANUAL
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 237,SN-BASE-000237,A6Z0002332237,A6Z,HW-6.7,SW-4.9.27,SBB,INSTALLED,FAIR,2024-04-30,2030-04-29,2039-04-27,2025-06-06,LOW,HIGH,CSV_IMPORT
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 238,SN-BASE-000238,A5N0003307238,AN,HW-7.8,SW-5.10.28,SBB Luzern,IN_STOCK,POOR,2024-05-19,2030-05-18,2039-05-16,2025-06-26,MEDIUM,LOW,REPAIR_INTAKE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 239,SN-BASE-000239,ABCD1439-739,WLN,HW-8.9,SW-6.11.29,SBB Basel,IN_STOCK,GOOD,2024-06-07,2030-06-06,2039-06-04,2025-07-16,HIGH,MEDIUM,WAREHOUSE
69a7306b003817d3af5f,69a7071f0022224130e9,Base Device 240,SN-BASE-000240,6XX6240-0AB10,STAMMHAUS,HW-1.0,SW-7.0.0,SBB Lausanne,IN_REPAIR,GOOD,2024-06-26,2030-06-25,2039-06-23,2025-08-05,CRITICAL,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 241,SN-BASE-000241,A2V0002384241,A2V,HW-2.1,SW-8.1.1,OBB,RESERVED,GOOD,2024-07-15,2030-07-14,2039-07-12,2025-08-25,LOW,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 242,SN-BASE-000242,A6Z0002332242,A6Z,HW-3.2,SW-9.2.2,Bern SBB,RETIRED,FAIR,2024-08-03,2030-08-02,2039-07-31,2025-09-14,MEDIUM,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 243,SN-BASE-000243,A5N0003307243,AN,HW-4.3,SW-1.3.3,SBB,INSTALLED,GOOD,2024-08-22,2030-08-21,2039-08-19,2025-10-04,HIGH,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 244,SN-BASE-000244,ABCD1444-744,WLN,HW-5.4,SW-2.4.4,SBB Luzern,INSTALLED,FAIR,2024-09-10,2030-09-09,2039-09-07,2025-10-24,CRITICAL,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 245,SN-BASE-000245,6XX6245-0AB15,STAMMHAUS,HW-6.5,SW-3.5.5,SBB Basel,INSTALLED,POOR,2024-09-29,2030-09-28,2039-09-26,2025-11-13,LOW,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 246,SN-BASE-000246,A2V0002384246,A2V,HW-7.6,SW-4.6.6,SBB Lausanne,INSTALLED,GOOD,2024-10-18,2030-10-17,2039-10-15,2025-12-03,MEDIUM,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 247,SN-BASE-000247,A6Z0002332247,A6Z,HW-8.7,SW-5.7.7,OBB,INSTALLED,GOOD,2024-11-06,2030-11-05,2039-11-03,2025-12-23,HIGH,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 248,SN-BASE-000248,A5N0003307248,AN,HW-1.8,SW-6.8.8,Bern SBB,INSTALLED,GOOD,2024-11-25,2030-11-24,2039-11-22,2026-01-12,CRITICAL,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 249,SN-BASE-000249,ABCD1449-749,WLN,HW-2.9,SW-7.9.9,SBB,IN_STOCK,FAIR,2024-12-14,2030-12-13,2039-12-11,2026-02-01,LOW,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 250,SN-BASE-000250,6XX6200-0AB20,STAMMHAUS,HW-3.0,SW-8.10.10,SBB Luzern,IN_STOCK,GOOD,2025-01-02,2031-01-01,2039-12-30,2026-02-21,MEDIUM,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 251,SN-BASE-000251,A2V0002384251,A2V,HW-4.1,SW-9.11.11,SBB Basel,IN_REPAIR,FAIR,2025-01-21,2031-01-20,2040-01-18,2026-03-13,HIGH,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 252,SN-BASE-000252,A6Z0002332252,A6Z,HW-5.2,SW-1.0.12,SBB Lausanne,RESERVED,POOR,2025-02-09,2031-02-08,2040-02-06,2026-04-02,CRITICAL,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 253,SN-BASE-000253,A5N0003307253,AN,HW-6.3,SW-2.1.13,OBB,RETIRED,GOOD,2025-02-28,2031-02-27,2040-02-25,2026-04-22,LOW,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 254,SN-BASE-000254,ABCD1454-754,WLN,HW-7.4,SW-3.2.14,Bern SBB,INSTALLED,GOOD,2025-03-19,2031-03-18,2040-03-15,2026-05-12,MEDIUM,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 255,SN-BASE-000255,6XX6205-0AB25,STAMMHAUS,HW-8.5,SW-4.3.15,SBB,INSTALLED,GOOD,2025-04-07,2031-04-06,2040-04-03,2026-06-01,HIGH,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 256,SN-BASE-000256,A2V0002384256,A2V,HW-1.6,SW-5.4.16,SBB Luzern,INSTALLED,FAIR,2025-04-26,2031-04-25,2040-04-22,2026-06-21,CRITICAL,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 257,SN-BASE-000257,A6Z0002332257,A6Z,HW-2.7,SW-6.5.17,SBB Basel,INSTALLED,GOOD,2025-05-15,2031-05-14,2040-05-11,2026-07-11,LOW,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 258,SN-BASE-000258,A5N0003307258,AN,HW-3.8,SW-7.6.18,SBB Lausanne,INSTALLED,FAIR,2025-06-03,2031-06-02,2040-05-30,2026-07-31,MEDIUM,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 259,SN-BASE-000259,ABCD1459-759,WLN,HW-4.9,SW-8.7.19,OBB,INSTALLED,POOR,2025-06-22,2031-06-21,2040-06-18,2026-08-20,HIGH,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 260,SN-BASE-000260,6XX6210-0AB30,STAMMHAUS,HW-5.0,SW-9.8.20,Bern SBB,IN_STOCK,GOOD,2025-07-11,2031-07-10,2040-07-07,2026-09-09,CRITICAL,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 261,SN-BASE-000261,A2V0002384261,A2V,HW-6.1,SW-1.9.21,SBB,IN_STOCK,GOOD,2025-07-30,2031-07-29,2040-07-26,2026-09-29,LOW,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 262,SN-BASE-000262,A6Z0002332262,A6Z,HW-7.2,SW-2.10.22,SBB Luzern,IN_REPAIR,GOOD,2025-08-18,2031-08-17,2040-08-14,2026-10-19,MEDIUM,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 263,SN-BASE-000263,A5N0003307263,AN,HW-8.3,SW-3.11.23,SBB Basel,RESERVED,FAIR,2025-09-06,2031-09-05,2040-09-02,2026-11-08,HIGH,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 264,SN-BASE-000264,ABCD1464-764,WLN,HW-1.4,SW-4.0.24,SBB Lausanne,RETIRED,GOOD,2025-09-25,2031-09-24,2040-09-21,2026-11-28,CRITICAL,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 265,SN-BASE-000265,6XX6215-0AB35,STAMMHAUS,HW-2.5,SW-5.1.25,OBB,INSTALLED,FAIR,2025-10-14,2031-10-13,2040-10-10,2026-12-18,LOW,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 266,SN-BASE-000266,A2V0002384266,A2V,HW-3.6,SW-6.2.26,Bern SBB,INSTALLED,POOR,2025-11-02,2031-11-01,2040-10-29,2027-01-07,MEDIUM,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 267,SN-BASE-000267,A6Z0002332267,A6Z,HW-4.7,SW-7.3.27,SBB,INSTALLED,GOOD,2025-11-21,2031-11-20,2040-11-17,2027-01-27,HIGH,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 268,SN-BASE-000268,A5N0003307268,AN,HW-5.8,SW-8.4.28,SBB Luzern,INSTALLED,GOOD,2025-12-10,2031-12-09,2040-12-06,2027-02-16,CRITICAL,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 269,SN-BASE-000269,ABCD1469-769,WLN,HW-6.9,SW-9.5.29,SBB Basel,INSTALLED,GOOD,2025-12-29,2031-12-28,2040-12-25,2027-03-08,LOW,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,Base Device 270,SN-BASE-000270,6XX6220-0AB40,STAMMHAUS,HW-7.0,SW-1.6.0,SBB Lausanne,INSTALLED,FAIR,2026-01-17,2032-01-16,2041-01-13,2027-03-28,MEDIUM,HIGH,OCR_SCAN
69a701c300048ba11214,69a7071f0022224130e9,Base Device 271,SN-BASE-000271,A2V0002384271,A2V,HW-8.1,SW-2.7.1,OBB,IN_STOCK,GOOD,2026-02-05,2032-02-04,2041-02-01,2027-04-17,HIGH,LOW,MANUAL
69a701c300048ba11214,69a7071f0022224130e9,Base Device 272,SN-BASE-000272,A6Z0002332272,A6Z,HW-1.2,SW-3.8.2,Bern SBB,IN_STOCK,FAIR,2026-02-24,2032-02-23,2041-02-20,2027-05-07,CRITICAL,MEDIUM,CSV_IMPORT
69a701c300048ba11214,69a7071f0022224130e9,Base Device 273,SN-BASE-000273,A5N0003307273,AN,HW-2.3,SW-4.9.3,SBB,IN_REPAIR,POOR,2026-03-15,2032-03-13,2041-03-11,2027-05-27,LOW,HIGH,REPAIR_INTAKE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 274,SN-BASE-000274,ABCD1474-774,WLN,HW-3.4,SW-5.10.4,SBB Luzern,RESERVED,GOOD,2026-04-03,2032-04-01,2041-03-30,2027-06-16,MEDIUM,LOW,WAREHOUSE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 275,SN-BASE-000275,6XX6225-0AB45,STAMMHAUS,HW-4.5,SW-6.11.5,SBB Basel,RETIRED,GOOD,2026-04-22,2032-04-20,2041-04-18,2027-07-06,HIGH,MEDIUM,OCR_SCAN
69a701c300048ba11214,69a7071f0022224130e9,Base Device 276,SN-BASE-000276,A2V0002384276,A2V,HW-5.6,SW-7.0.6,SBB Lausanne,INSTALLED,GOOD,2026-05-11,2032-05-09,2041-05-07,2027-07-26,CRITICAL,HIGH,MANUAL
69a701c300048ba11214,69a7071f0022224130e9,Base Device 277,SN-BASE-000277,A6Z0002332277,A6Z,HW-6.7,SW-8.1.7,OBB,INSTALLED,FAIR,2026-05-30,2032-05-28,2041-05-26,2027-08-15,LOW,LOW,CSV_IMPORT
69a701c300048ba11214,69a7071f0022224130e9,Base Device 278,SN-BASE-000278,A5N0003307278,AN,HW-7.8,SW-9.2.8,Bern SBB,INSTALLED,GOOD,2026-06-18,2032-06-16,2041-06-14,2027-09-04,MEDIUM,MEDIUM,REPAIR_INTAKE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 279,SN-BASE-000279,ABCD1479-779,WLN,HW-8.9,SW-1.3.9,SBB,INSTALLED,FAIR,2026-07-07,2032-07-05,2041-07-03,2027-09-24,HIGH,HIGH,WAREHOUSE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 280,SN-BASE-000280,6XX6230-0AB50,STAMMHAUS,HW-1.0,SW-2.4.10,SBB Luzern,INSTALLED,POOR,2026-07-26,2032-07-24,2041-07-22,2027-10-14,CRITICAL,LOW,OCR_SCAN
69a701c300048ba11214,69a7071f0022224130e9,Base Device 281,SN-BASE-000281,A2V0002384281,A2V,HW-2.1,SW-3.5.11,SBB Basel,INSTALLED,GOOD,2026-08-14,2032-08-12,2041-08-10,2027-11-03,LOW,MEDIUM,MANUAL
69a701c300048ba11214,69a7071f0022224130e9,Base Device 282,SN-BASE-000282,A6Z0002332282,A6Z,HW-3.2,SW-4.6.12,SBB Lausanne,IN_STOCK,GOOD,2026-09-02,2032-08-31,2041-08-29,2027-11-23,MEDIUM,HIGH,CSV_IMPORT
69a701c300048ba11214,69a7071f0022224130e9,Base Device 283,SN-BASE-000283,A5N0003307283,AN,HW-4.3,SW-5.7.13,OBB,IN_STOCK,GOOD,2026-09-21,2032-09-19,2041-09-17,2027-12-13,HIGH,LOW,REPAIR_INTAKE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 284,SN-BASE-000284,ABCD1484-784,WLN,HW-5.4,SW-6.8.14,Bern SBB,IN_REPAIR,FAIR,2026-10-10,2032-10-08,2041-10-06,2028-01-02,CRITICAL,MEDIUM,WAREHOUSE
69a701c300048ba11214,69a7071f0022224130e9,Base Device 285,SN-BASE-000285,6XX6235-0AB55,STAMMHAUS,HW-6.5,SW-7.9.15,SBB,RESERVED,GOOD,2026-10-29,2032-10-27,2041-10-25,2028-01-22,LOW,HIGH,OCR_SCAN
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 286,SN-BASE-000286,A2V0002384286,A2V,HW-7.6,SW-8.10.16,SBB Luzern,RETIRED,FAIR,2026-11-17,2032-11-15,2041-11-13,2028-02-11,MEDIUM,LOW,MANUAL
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 287,SN-BASE-000287,A6Z0002332287,A6Z,HW-8.7,SW-9.11.17,SBB Basel,INSTALLED,POOR,2026-12-06,2032-12-04,2041-12-02,2028-03-02,HIGH,MEDIUM,CSV_IMPORT
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 288,SN-BASE-000288,A5N0003307288,AN,HW-1.8,SW-1.0.18,SBB Lausanne,INSTALLED,GOOD,2026-12-25,2032-12-23,2041-12-21,2028-03-22,CRITICAL,HIGH,REPAIR_INTAKE
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 289,SN-BASE-000289,ABCD1489-789,WLN,HW-2.9,SW-2.1.19,OBB,INSTALLED,GOOD,2027-01-13,2033-01-11,2042-01-09,2028-04-11,LOW,LOW,WAREHOUSE
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 290,SN-BASE-000290,6XX6240-0AB60,STAMMHAUS,HW-3.0,SW-3.2.20,Bern SBB,INSTALLED,GOOD,2027-02-01,2033-01-30,2042-01-28,2028-05-01,MEDIUM,MEDIUM,OCR_SCAN
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 291,SN-BASE-000291,A2V0002384291,A2V,HW-4.1,SW-4.3.21,SBB,INSTALLED,FAIR,2027-02-20,2033-02-18,2042-02-16,2028-05-21,HIGH,HIGH,MANUAL
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 292,SN-BASE-000292,A6Z0002332292,A6Z,HW-5.2,SW-5.4.22,SBB Luzern,INSTALLED,GOOD,2027-03-11,2033-03-09,2042-03-07,2028-06-10,CRITICAL,LOW,CSV_IMPORT
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 293,SN-BASE-000293,A5N0003307293,AN,HW-6.3,SW-6.5.23,SBB Basel,IN_STOCK,FAIR,2027-03-30,2033-03-28,2042-03-26,2028-06-30,LOW,MEDIUM,REPAIR_INTAKE
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 294,SN-BASE-000294,ABCD1494-794,WLN,HW-7.4,SW-7.6.24,SBB Lausanne,IN_STOCK,POOR,2027-04-18,2033-04-16,2042-04-14,2028-07-20,MEDIUM,HIGH,WAREHOUSE
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 295,SN-BASE-000295,6XX6245-0AB65,STAMMHAUS,HW-8.5,SW-8.7.25,OBB,IN_REPAIR,GOOD,2027-05-07,2033-05-05,2042-05-03,2028-08-09,HIGH,LOW,OCR_SCAN
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 296,SN-BASE-000296,A2V0002384296,A2V,HW-1.6,SW-9.8.26,Bern SBB,RESERVED,GOOD,2027-05-26,2033-05-24,2042-05-22,2028-08-29,CRITICAL,MEDIUM,MANUAL
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 297,SN-BASE-000297,A6Z0002332297,A6Z,HW-2.7,SW-1.9.27,SBB,RETIRED,GOOD,2027-06-14,2033-06-12,2042-06-10,2028-09-18,LOW,HIGH,CSV_IMPORT
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 298,SN-BASE-000298,A5N0003307298,AN,HW-3.8,SW-2.10.28,SBB Luzern,INSTALLED,FAIR,2027-07-03,2033-07-01,2042-06-29,2028-10-08,MEDIUM,LOW,REPAIR_INTAKE
69a720ae001b8844d0d6,69a7071f0022224130e9,Base Device 299,SN-BASE-000299,ABCD1499-799,WLN,HW-4.9,SW-3.11.29,SBB Basel,INSTALLED,GOOD,2027-07-22,2033-07-20,2042-07-18,2028-10-28,HIGH,MEDIUM,WAREHOUSE
